,word,duration,sd,ed
1,,7008,27/04/03 0:00,04/07/22 0:00
3,sysop,5508,02/04/02 0:00,01/05/17 0:00
4, serveral,1,01/04/02 0:00,02/04/02 0:00
5, sysop,1,01/04/02 0:00,02/04/02 0:00
6, textarea,1,01/04/02 0:00,02/04/02 0:00
8,badjokesandotherdeletednonsense,10,22/02/02 0:00,04/03/02 0:00
10,textarea,28,05/03/02 0:00,02/04/02 0:00
11,explenation,1,01/04/02 0:00,02/04/02 0:00
13, inpossibel,1,01/04/02 0:00,02/04/02 0:00
