,word,duration,sd,ed
163, ginga,14,2008-09-20 00:00:00,2008-10-04 00:00:00
164, siezenheim,5650,2007-01-15 00:00:00,2022-07-05 00:00:00
165, lithunaia,14,2009-09-19 00:00:00,2009-10-03 00:00:00
166, gnigl,4345,2010-08-12 00:00:00,2022-07-05 00:00:00
167, lehen,4345,2010-08-12 00:00:00,2022-07-05 00:00:00
168, fetridge,1603,2012-11-07 00:00:00,2017-03-29 00:00:00
169, preuner,1625,2018-01-22 00:00:00,2022-07-05 00:00:00
170, cocksalzburg,5,2004-06-30 00:00:00,2004-07-05 00:00:00
171, url,979,2019-10-30 00:00:00,2022-07-05 00:00:00
172, ight,281,2020-01-03 00:00:00,2020-10-10 00:00:00
173, bezirk,2717,2011-09-28 00:00:00,2019-03-07 00:00:00
174, gilgen,236,2012-05-03 00:00:00,2012-12-25 00:00:00
175, noone,1,2007-01-31 00:00:00,2007-02-01 00:00:00
176,autopark,1,2006-10-27 00:00:00,2006-10-28 00:00:00
177,admins,1,2009-09-06 00:00:00,2009-09-07 00:00:00
178, samtgemeinde,7,2019-02-28 00:00:00,2019-03-07 00:00:00
179, cheesey,8,2013-01-12 00:00:00,2013-01-20 00:00:00
180, altstadt,4116,2009-09-06 00:00:00,2020-12-13 00:00:00
181, umgebung,452,2018-03-16 00:00:00,2019-06-11 00:00:00
182, rupertigau,4711,2009-08-11 00:00:00,2022-07-05 00:00:00
183, hannes,739,2020-06-26 00:00:00,2022-07-05 00:00:00
184, salzburgerland,4808,2009-05-06 00:00:00,2022-07-05 00:00:00
185, stadtteil,7,2019-02-28 00:00:00,2019-03-07 00:00:00
186, linzergasse,174,2012-05-08 00:00:00,2012-10-29 00:00:00
187, kodacolor,434,2007-01-18 00:00:00,2008-03-27 00:00:00
188, jetzt,2,2002-11-27 00:00:00,2002-11-29 00:00:00
189, salzburgers,3724,2005-05-10 00:00:00,2015-07-21 00:00:00
190, nachrichtensprechern,737,2020-06-28 00:00:00,2022-07-05 00:00:00
191, hirscher,49,2015-06-02 00:00:00,2015-07-21 00:00:00
192, vasn,1,2006-05-21 00:00:00,2006-05-22 00:00:00
193, klimamittel,979,2019-10-30 00:00:00,2022-07-05 00:00:00
194, autopark,3,2006-10-27 00:00:00,2006-10-30 00:00:00
195, stadtarchiv,406,2014-07-23 00:00:00,2015-09-02 00:00:00
196, hthe,4,2006-05-24 00:00:00,2006-05-28 00:00:00
197, konsonantismus,737,2020-06-28 00:00:00,2022-07-05 00:00:00
198, bei,5730,2006-10-27 00:00:00,2022-07-05 00:00:00
199, kein,7,2019-02-28 00:00:00,2019-03-07 00:00:00
200, naher,739,2020-06-26 00:00:00,2022-07-05 00:00:00
201, keutschach,30,2006-06-20 00:00:00,2006-07-20 00:00:00
202, meteo,979,2019-10-30 00:00:00,2022-07-05 00:00:00
203, timezone,1223,2019-02-28 00:00:00,2022-07-05 00:00:00
204, archiveurl,410,2019-10-30 00:00:00,2020-12-13 00:00:00
205, promoterism,3710,2012-05-08 00:00:00,2022-07-05 00:00:00
206, zukunft,739,2020-06-26 00:00:00,2022-07-05 00:00:00
207, aspekten,737,2020-06-28 00:00:00,2022-07-05 00:00:00
208, swabians,979,2005-05-10 00:00:00,2008-01-14 00:00:00
209, kajetaner,106,2012-05-08 00:00:00,2012-08-22 00:00:00
210, volkmar,3710,2012-05-08 00:00:00,2022-07-05 00:00:00
211, doodie,1,2009-11-04 00:00:00,2009-11-05 00:00:00
212, jahresbeginn,26,2019-02-28 00:00:00,2019-03-26 00:00:00
213, pyeongchang,2,2006-12-28 00:00:00,2006-12-30 00:00:00
214, iuvavum,10,2005-04-07 00:00:00,2005-04-17 00:00:00
215, hellbrunn,2874,2010-08-12 00:00:00,2018-06-25 00:00:00
216, colloredo,1159,2019-05-03 00:00:00,2022-07-05 00:00:00
217, fasil,31,2022-01-15 00:00:00,2022-02-15 00:00:00
218, liefering,4345,2010-08-12 00:00:00,2022-07-05 00:00:00
219, divdes,3,2006-10-27 00:00:00,2006-10-30 00:00:00
220, sittich,5859,2006-06-20 00:00:00,2022-07-05 00:00:00
221, ortsvorsteherin,7,2019-02-28 00:00:00,2019-03-07 00:00:00
222, dialekt,739,2020-06-26 00:00:00,2022-07-05 00:00:00
223, fitte,9,2016-03-08 00:00:00,2016-03-17 00:00:00
224, endif,7,2019-02-28 00:00:00,2019-03-07 00:00:00
225, sterben,739,2020-06-26 00:00:00,2022-07-05 00:00:00
226, disatorous,1,2007-03-05 00:00:00,2007-03-06 00:00:00
227, wahljahr,2461,2011-09-28 00:00:00,2018-06-24 00:00:00
228, trakl,2,2009-06-19 00:00:00,2009-06-21 00:00:00
229, salzch,4,2009-05-06 00:00:00,2009-05-10 00:00:00
230, austrain,2,2009-05-05 00:00:00,2009-05-07 00:00:00
231, mapsize,1223,2019-02-28 00:00:00,2022-07-05 00:00:00
232, anexation,16,2012-10-13 00:00:00,2012-10-29 00:00:00
233, ihrer,739,2020-06-26 00:00:00,2022-07-05 00:00:00
234, morzg,4345,2010-08-12 00:00:00,2022-07-05 00:00:00
235, mozartplatz,13,2004-04-22 00:00:00,2004-05-05 00:00:00
236,auch,2,2002-11-27 00:00:00,2002-11-29 00:00:00
237, salzach,6371,2005-01-24 00:00:00,2022-07-05 00:00:00
238, gemeinden,26,2019-02-28 00:00:00,2019-03-26 00:00:00
239, franziskanerchurch,2225,2007-01-15 00:00:00,2013-02-17 00:00:00
240, untersberg,4581,2006-10-26 00:00:00,2019-05-12 00:00:00
241, ortsteil,7,2019-02-28 00:00:00,2019-03-07 00:00:00
242, klimadaten,979,2019-10-30 00:00:00,2022-07-05 00:00:00
243, visialbe,3,2006-10-27 00:00:00,2006-10-30 00:00:00
244, salzburgu,965,2015-11-03 00:00:00,2018-06-25 00:00:00
245, omg,2,2008-03-07 00:00:00,2008-03-09 00:00:00
246, bundesland,2717,2011-09-28 00:00:00,2019-03-07 00:00:00
247,augustiner,2,2008-05-15 00:00:00,2008-05-17 00:00:00
248, gliederung,7,2019-02-28 00:00:00,2019-03-07 00:00:00
249, salzburgs,16,2012-05-08 00:00:00,2012-05-24 00:00:00
250, panoramatours,8,2007-08-06 00:00:00,2007-08-14 00:00:00
251,comper,5,2006-10-17 00:00:00,2006-10-22 00:00:00
252, juvavum,6371,2005-01-24 00:00:00,2022-07-05 00:00:00
253, heutigen,739,2020-06-26 00:00:00,2022-07-05 00:00:00
254,instaled,5,2004-06-25 00:00:00,2004-06-30 00:00:00
255, kfz,2717,2011-09-28 00:00:00,2019-03-07 00:00:00
256, cocksalzburgsalzburg,5,2004-06-30 00:00:00,2004-07-05 00:00:00
257, giesen,1,2012-02-06 00:00:00,2012-02-07 00:00:00
258, gemeinderatanzahl,2461,2011-09-28 00:00:00,2018-06-24 00:00:00
259,filmspektakel,14,2004-05-05 00:00:00,2004-05-19 00:00:00
260,burgmeister,30,2006-06-20 00:00:00,2006-07-20 00:00:00
261, hahahaha,1,2007-04-10 00:00:00,2007-04-11 00:00:00
262, carolins,5,2020-07-30 00:00:00,2020-08-04 00:00:00
263, unipark,3710,2012-05-08 00:00:00,2022-07-05 00:00:00
264, fick,3,2008-11-28 00:00:00,2008-12-01 00:00:00
265, brau,2,2008-05-15 00:00:00,2008-05-17 00:00:00
266, sankt,2590,2015-06-02 00:00:00,2022-07-05 00:00:00
267,firmian,18,2006-10-08 00:00:00,2006-10-26 00:00:00
268, getreidegasse,5729,2006-10-28 00:00:00,2022-07-05 00:00:00
269, sollen,2,2002-11-27 00:00:00,2002-11-29 00:00:00
270, sead,1467,2018-06-29 00:00:00,2022-07-05 00:00:00
271, studentsb,1,2007-01-31 00:00:00,2007-02-01 00:00:00
272, plz,2717,2011-09-28 00:00:00,2019-03-07 00:00:00
273, stradding,89,2004-08-20 00:00:00,2004-11-17 00:00:00
274, restaurantguide,25,2004-06-16 00:00:00,2004-07-11 00:00:00
275, plattform,205,2008-08-06 00:00:00,2009-02-27 00:00:00
276, kajetan,3604,2012-08-22 00:00:00,2022-07-05 00:00:00
277, inthe,40,2006-06-20 00:00:00,2006-07-30 00:00:00
278, berghof,3425,2013-02-17 00:00:00,2022-07-05 00:00:00
279, storch,3710,2012-05-08 00:00:00,2022-07-05 00:00:00
280, scheutz,739,2020-06-26 00:00:00,2022-07-05 00:00:00
281, haffner,3710,2012-05-08 00:00:00,2022-07-05 00:00:00
282, verbandsgemeinde,7,2019-02-28 00:00:00,2019-03-07 00:00:00
283, chappel,22,2006-10-26 00:00:00,2006-11-17 00:00:00
284,covoluted,80,2005-04-07 00:00:00,2005-06-26 00:00:00
285, klessheim,189,2007-01-15 00:00:00,2007-07-23 00:00:00
286, sefsefsepartei,3,2017-03-26 00:00:00,2017-03-29 00:00:00
287,cocksalsalzburg,5,2004-06-30 00:00:00,2004-07-05 00:00:00
288, kreisfreie,7,2019-02-28 00:00:00,2019-03-07 00:00:00
289, wolfgangsee,196,2012-04-16 00:00:00,2012-10-29 00:00:00
290, cumtural,8,2013-01-12 00:00:00,2013-01-20 00:00:00
291, codyli,1,2011-06-13 00:00:00,2011-06-14 00:00:00
292, responsibile,30,2006-06-20 00:00:00,2006-07-20 00:00:00
293, salzbury,3,2009-12-10 00:00:00,2009-12-13 00:00:00
294, oppositors,48,2006-06-20 00:00:00,2006-08-07 00:00:00
295, plantext,7,2019-02-28 00:00:00,2019-03-07 00:00:00
296, innenhof,281,2019-11-01 00:00:00,2020-08-08 00:00:00
297,altstadt,5730,2006-10-27 00:00:00,2022-07-05 00:00:00
298, offerend,7,2006-06-17 00:00:00,2006-06-24 00:00:00
299, zur,406,2014-07-23 00:00:00,2015-09-02 00:00:00
300, ulici,965,2015-11-03 00:00:00,2018-06-25 00:00:00
301, jahrbuch,2432,2014-07-23 00:00:00,2021-03-20 00:00:00
302, jacobism,16,2017-02-08 00:00:00,2017-02-24 00:00:00
303, salzberg,47,2006-10-27 00:00:00,2006-12-13 00:00:00
304, climat,979,2019-10-30 00:00:00,2022-07-05 00:00:00
305, imagesize,3214,2013-09-16 00:00:00,2022-07-05 00:00:00
306, parteilose,3842,2007-12-17 00:00:00,2018-06-24 00:00:00
307, sexii,25,2011-11-30 00:00:00,2011-12-25 00:00:00
308, gasse,3710,2012-05-08 00:00:00,2022-07-05 00:00:00
309, tennengebirge,49,2015-06-02 00:00:00,2015-07-21 00:00:00
310, lufttemperatur,979,2019-10-30 00:00:00,2022-07-05 00:00:00
311, zayn,13,2014-10-23 00:00:00,2014-11-05 00:00:00
312, langwied,4345,2010-08-12 00:00:00,2022-07-05 00:00:00
313,juvavum,157,2004-08-20 00:00:00,2005-01-24 00:00:00
314, chesey,8,2013-01-12 00:00:00,2013-01-20 00:00:00
315, salburg,85,2006-06-20 00:00:00,2006-09-13 00:00:00
316, makartplatz,6528,2004-08-20 00:00:00,2022-07-05 00:00:00
